scenario_id,sweep,model,aircraft_count,speed_kmh,speed_mps,building_density,building_count,vertiport_count,actual_vertiport_count,safety_distance_m,safety_label,weather,total_flights,success_flights,failed_flights,building_risk_count,building_collision_count,aircraft_collision_count,aircraft_conflict_sample_count,collision_risk_count,avg_flight_distance_m,avg_flight_time_s,avg_delay_s,avg_takeoff_pad_delay_s,avg_landing_pad_delay_s,avg_pad_delay_s,max_pad_delay_s,pad_wait_flight_count,avg_detour_distance_m,avg_altitude_changes,avg_path_changes,scenario_name,description,map_width,map_height,grid_size,road_width,fleet_size,duration_s,mission_interval_s,generated_missions,completed_within_duration,completed_after_duration,active_vehicle_count,avg_missions_per_active_vehicle,max_missions_per_vehicle,run_id,cycle,run_seed,wallclock_model
S4,continuous,C,200,240.0,66.66666666666667,0.3,751,32,32,152.4,500ft,disabled,1080,423,657,567,567,284,562,851,2983.5697560957915,271.7891012284089,269.16056821784076,248.88279044006285,156.10722801201618,404.9900184520786,1487.715619589624,964,0.0,0.39166666666666666,0.0,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1012,68,200,5.4,10,S4_cycle0002_C_seed1202,2,1202,C
S4,continuous,D,200,240.0,66.66666666666667,0.3,761,32,32,152.4,500ft,disabled,1080,624,456,39,7,356,1881,363,3071.361411600266,302.10906790670225,279.1393840168695,257.91716179464703,173.2492079429332,431.1663697375805,1943.651650882167,948,0.030109074518387784,0.6768518518518518,0.03425925925925926,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1016,64,200,5.4,11,S4_cycle0002_D_seed1203,2,1203,D
S4,continuous,A,200,240.0,66.66666666666667,0.3,735,32,32,152.4,500ft,disabled,1080,128,952,991,991,1410,9783,2401,3200.2004052581365,295.4348818319244,236.61646799331876,236.61646799331876,195.28033635809444,431.89680435141395,1933.512349711311,964,0.0,0.0,0.0,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1017,63,200,5.4,10,S4_cycle0003_A_seed1300,3,1300,A
S4,continuous,B,200,240.0,66.66666666666667,0.3,724,32,32,152.4,500ft,disabled,1080,297,783,39,0,1218,4965,1218,2862.4410613983837,300.7881311503404,224.12986050109328,224.12986050109328,193.57879256532942,417.7086530664224,1610.9305802723738,965,0.014922910660512208,0.45925925925925926,0.03518518518518519,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1022,58,200,5.4,10,S4_cycle0003_B_seed1301,3,1301,B
S4,continuous,C,200,240.0,66.66666666666667,0.3,751,32,32,152.4,500ft,disabled,1080,443,637,572,572,273,916,845,3064.1298635658336,289.3841899928339,267.91826187666595,250.1404840988882,178.13206122984505,428.27254532873224,1497.9532204132456,960,0.0,0.40925925925925927,0.0,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1021,59,200,5.4,10,S4_cycle0003_C_seed1302,3,1302,C
S4,continuous,D,200,240.0,66.66666666666667,0.3,723,32,32,152.4,500ft,disabled,1080,669,411,40,4,316,1553,320,3046.440820753561,314.3662186973101,284.1968568135744,269.1413012580187,191.0854213152757,460.22672257329464,1763.4402173430171,976,0.02989757146555584,0.7648148148148148,0.03425925925925926,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1008,72,200,5.4,11,S4_cycle0003_D_seed1303,3,1303,D
S4,continuous,A,200,240.0,66.66666666666667,0.3,733,32,32,152.4,500ft,disabled,1080,123,957,1106,1106,1488,10112,2594,2611.8927849160204,280.5519342997,238.08811772136426,238.08811772136426,197.87289244020863,435.9610101615738,2043.6663794972555,969,0.0,0.0,0.0,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1026,54,200,5.4,12,S4_cycle0004_A_seed1400,4,1400,A
S4,continuous,B,200,240.0,66.66666666666667,0.3,782,32,32,152.4,500ft,disabled,1080,279,801,56,0,1244,6695,1244,3270.931493078216,328.306681831423,231.12817813257698,231.12817813257698,212.76676526271535,443.8949433952928,2288.8288605169764,980,0.07496717158699169,0.6370370370370371,0.05,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1021,59,200,5.4,9,S4_cycle0004_B_seed1401,4,1401,B
S4,continuous,C,200,240.0,66.66666666666667,0.3,737,32,32,152.4,500ft,disabled,1080,416,664,670,670,272,942,942,3184.2038174085583,287.80254610022365,276.5472252109205,259.5472252109206,165.83828813650547,425.38551334742544,1573.3958121586566,967,0.0,0.4166666666666667,0.0,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1016,64,200,5.4,10,S4_cycle0004_C_seed1402,4,1402,C
S4,continuous,D,200,240.0,66.66666666666667,0.3,759,32,32,152.4,500ft,disabled,1080,681,399,26,4,265,837,269,3235.87966708267,296.3574498478249,308.294554021639,288.1278873549725,165.45837276279465,453.586260117767,1450.816675402859,967,0.009302887748484173,0.7777777777777778,0.025,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1006,74,200,5.4,11,S4_cycle0004_D_seed1403,4,1403,D
S4,continuous,A,200,240.0,66.66666666666667,0.3,756,32,32,152.4,500ft,disabled,1080,104,976,1059,1059,1332,7208,2391,2756.1004498043612,285.79557253609477,237.92171254634056,237.92171254634056,186.77514555789534,424.69685810423647,1547.251034601435,974,0.0,0.0,0.0,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1023,57,200,5.4,10,S4_cycle0005_A_seed1500,5,1500,A
S4,continuous,B,200,240.0,66.66666666666667,0.3,731,32,32,152.4,500ft,disabled,1080,333,747,42,0,999,4284,999,3187.9203307216662,296.0768274030974,223.30871098553646,223.30871098553646,189.15805336263685,412.4667643481728,1651.2313298507397,985,0.01813918737829083,0.5814814814814815,0.03611111111111111,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1028,52,200,5.4,10,S4_cycle0005_B_seed1501,5,1501,B
S4,continuous,C,200,240.0,66.66666666666667,0.3,772,32,32,152.4,500ft,disabled,1080,380,700,748,748,344,1766,1092,3112.0862141482035,306.31797994659524,285.49737976964474,263.16404643631137,184.15685841917733,447.320904855489,1747.166937760021,969,0.0,0.43333333333333335,0.0,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1005,75,200,5.4,10,S4_cycle0005_C_seed1502,5,1502,C
S4,continuous,D,200,240.0,66.66666666666667,0.3,770,32,32,152.4,500ft,disabled,1080,615,465,44,17,345,1127,362,3230.9631422471252,321.7970471349782,315.80271722263205,290.8027172226322,177.71369325971227,468.5164104823443,1546.6626363552987,961,0.03631493300303701,0.7814814814814814,0.03333333333333333,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1005,75,200,5.4,12,S4_cycle0005_D_seed1503,5,1503,D
S4,continuous,A,200,240.0,66.66666666666667,0.3,749,32,32,152.4,500ft,disabled,1080,93,987,1445,1445,1264,7820,2709,3173.104666955769,290.5596789469111,219.69287402793103,219.69287402793103,197.05282025887868,416.74569428680985,1630.6193974087937,967,0.0,0.0,0.0,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1026,54,200,5.4,11,S4_cycle0006_A_seed1600,6,1600,A
S4,continuous,B,200,240.0,66.66666666666667,0.3,733,32,32,152.4,500ft,disabled,1080,320,760,30,0,1171,6029,1171,2466.485568574241,282.7686129936238,211.53667828233742,211.53667828233742,182.23030546083186,393.76698374316913,1767.4468991102112,974,0.014481931816339123,0.4398148148148148,0.028703703703703703,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1015,65,199,5.42713567839196,10,S4_cycle0006_B_seed1601,6,1601,B
S4,continuous,C,200,240.0,66.66666666666667,0.3,746,32,32,152.4,500ft,disabled,1080,454,626,669,669,239,949,908,2699.056966099284,286.0007446989634,277.0849092317162,262.64046478727175,181.34176499399274,443.9822297812646,1466.0217199676426,976,0.0,0.412962962962963,0.0,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1022,58,200,5.4,10,S4_cycle0006_C_seed1602,6,1602,C
S4,continuous,D,200,240.0,66.66666666666667,0.3,747,32,32,152.4,500ft,disabled,1080,644,436,47,5,314,899,319,2867.519796343123,281.42038813472266,278.6494265521875,256.2049821077431,154.93423023464575,411.1392123423893,1659.4580147926936,956,0.03212851428327791,0.7472222222222222,0.04259259259259259,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1016,64,200,5.4,10,S4_cycle0006_D_seed1603,6,1603,D
S4,continuous,A,200,240.0,66.66666666666667,0.3,751,32,32,152.4,500ft,disabled,1080,95,985,1219,1219,1555,10657,2774,3230.8299028899514,314.4908941787005,248.11940523645822,248.11940523645822,213.10422207586907,461.2236273123271,1467.0030123394954,985,0.0,0.0,0.0,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1019,61,200,5.4,10,S4_cycle0007_A_seed1700,7,1700,A
S4,continuous,B,200,240.0,66.66666666666667,0.3,750,32,32,152.4,500ft,disabled,1080,357,723,29,0,1018,5056,1018,3084.5318525328107,311.6383858013522,227.36219604941985,227.36219604941985,202.01853743267372,429.38073348209394,1645.4440518937208,964,0.008349084755802651,0.5731481481481482,0.028703703703703703,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1019,61,200,5.4,11,S4_cycle0007_B_seed1701,7,1701,B
S4,continuous,C,200,240.0,66.66666666666667,0.3,747,32,32,152.4,500ft,disabled,1080,461,619,689,689,201,308,890,2790.4779904828306,251.0301134086381,243.00046951565218,226.44491396009659,145.91581757251214,372.36073153260895,1244.9637181419412,970,0.0,0.38796296296296295,0.0,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1027,53,200,5.4,10,S4_cycle0007_C_seed1702,7,1702,C
S4,continuous,D,200,240.0,66.66666666666667,0.3,774,32,32,152.4,500ft,disabled,1080,647,433,36,6,331,1420,337,2892.946119359806,301.6877299072771,280.63329093697604,260.1888464925313,173.09295142912606,433.2817979216584,1689.6250414212445,946,0.04564338397834107,0.7583333333333333,0.03611111111111111,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1011,69,200,5.4,12,S4_cycle0007_D_seed1703,7,1703,D
S4,continuous,A,200,240.0,66.66666666666667,0.3,751,32,32,152.4,500ft,disabled,1080,111,969,1042,1042,1515,10241,2557,2899.7792441093115,312.4340632702428,255.23730402000774,255.23730402000774,209.79446359978678,465.03176761979387,1773.4369825795284,971,0.0,0.0,0.0,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1023,57,200,5.4,10,S4_cycle0008_A_seed1800,8,1800,A
S4,continuous,B,200,240.0,66.66666666666667,0.3,755,32,32,152.4,500ft,disabled,1080,334,746,33,0,1017,4007,1017,2987.346215799193,291.2923265962997,221.22597360148953,221.22597360148953,184.70100931223456,405.9269829137234,1919.5274919306212,986,0.01865393952189615,0.5444444444444444,0.028703703703703703,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1030,50,199,5.42713567839196,11,S4_cycle0008_B_seed1801,8,1801,B
S4,continuous,C,200,240.0,66.66666666666667,0.3,782,32,32,152.4,500ft,disabled,1080,430,650,560,560,286,881,846,3100.6179598184212,288.384246414134,285.0678173721362,267.5122618165808,164.8916315539884,432.4038933705688,1762.3474251618936,985,0.0,0.41759259259259257,0.0,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1019,61,200,5.4,12,S4_cycle0008_C_seed1802,8,1802,C
S4,continuous,D,200,240.0,66.66666666666667,0.3,745,32,32,152.4,500ft,disabled,1080,664,416,27,3,302,1047,305,3133.308820352868,290.24228296983904,279.96791212851537,256.69013435073776,167.6646791409908,424.35481349172835,1766.784998499681,946,0.021056716433732886,0.75,0.024074074074074074,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1012,68,200,5.4,10,S4_cycle0008_D_seed1803,8,1803,D
S4,continuous,A,200,240.0,66.66666666666667,0.3,774,32,32,152.4,500ft,disabled,1080,116,964,1050,1050,1599,15431,2649,2834.18520947618,315.4584641707899,285.12280025079605,285.12280025079605,227.31424523254927,512.4370454833441,2260.3316411045407,984,0.0,0.0,0.0,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1019,61,200,5.4,10,S4_cycle0009_A_seed1900,9,1900,A
S4,continuous,B,200,240.0,66.66666666666667,0.3,758,32,32,152.4,500ft,disabled,1080,271,809,34,0,1131,5133,1131,3008.3752831732545,312.59276478908686,242.3582478666836,242.3582478666836,202.11011904340208,444.4683669100856,1954.0805918824026,984,0.04057483312446232,0.5222222222222223,0.03148148148148148,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1016,64,200,5.4,10,S4_cycle0009_B_seed1901,9,1901,B
S4,continuous,C,200,240.0,66.66666666666667,0.3,767,32,32,152.4,500ft,disabled,1080,499,581,499,499,286,2396,785,2743.4724716390747,262.12209632431893,241.29719449010767,229.57497226788547,160.15307104121692,389.728043309102,2239.330321959538,957,0.0,0.3768518518518518,0.0,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1026,54,200,5.4,11,S4_cycle0009_C_seed1902,9,1902,C
S4,continuous,D,200,240.0,66.66666666666667,0.3,794,32,32,152.4,500ft,disabled,1080,657,423,36,10,273,487,283,3081.721970132965,276.66536976193447,256.9610480940208,238.62771476068733,146.61692345611718,385.2446382168042,1319.2497674270362,952,0.02732874668509495,0.7101851851851851,0.027777777777777776,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1022,58,199,5.42713567839196,10,S4_cycle0009_D_seed1903,9,1903,D
S4,continuous,A,200,240.0,66.66666666666667,0.3,757,32,32,152.4,500ft,disabled,1080,112,968,1180,1180,1401,11875,2581,2884.878746656301,291.52126199660165,234.87960426827468,234.87960426827468,198.9273675200705,433.80697178834544,2540.765388947577,974,0.0,0.0,0.0,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1015,65,200,5.4,11,S4_cycle0010_A_seed2000,10,2000,A
S4,continuous,B,200,240.0,66.66666666666667,0.3,770,32,32,152.4,500ft,disabled,1080,292,788,61,0,1311,6941,1311,3300.047306177989,325.27590909535047,241.5905374050106,241.5905374050106,222.62137125089626,464.21190865590603,1849.7124264443464,980,0.04644096856333409,0.5740740740740741,0.05648148148148148,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1016,64,200,5.4,10,S4_cycle0010_B_seed2001,10,2001,B
S4,continuous,C,200,240.0,66.66666666666667,0.3,735,32,32,152.4,500ft,disabled,1080,439,641,612,612,283,1612,895,3084.200153444028,291.6815715375566,273.3712690705394,255.76015795942837,173.39571429717245,429.1558722566016,1674.113154123328,959,0.0,0.40370370370370373,0.0,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1009,71,200,5.4,10,S4_cycle0010_C_seed2002,10,2002,C
S4,continuous,D,200,240.0,66.66666666666667,0.3,816,32,32,152.4,500ft,disabled,1080,649,431,43,8,390,2751,398,2905.5890862943515,323.86355983839906,316.63688658744013,297.52577547632904,193.66570076817877,491.1914762445082,2104.800408565303,960,0.05208799287835838,0.7481481481481481,0.03611111111111111,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1003,77,200,5.4,11,S4_cycle0010_D_seed2003,10,2003,D
S4,continuous,A,200,240.0,66.66666666666667,0.3,745,32,32,152.4,500ft,disabled,1080,82,998,1380,1380,1462,10167,2842,2873.5264462353007,279.53785483114007,222.67633309769744,222.67633309769744,192.0652390865346,414.74157218423284,1745.0961432883723,988,0.0,0.0,0.0,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1018,62,200,5.4,11,S4_cycle0011_A_seed2100,11,2100,A
S4,continuous,B,200,240.0,66.66666666666667,0.3,741,32,32,152.4,500ft,disabled,1080,336,744,39,0,1044,4841,1044,2921.935319137803,288.86557606260385,231.18992769361964,231.18992769361964,184.07036192139756,415.26028961501726,1864.3751000723078,967,0.012984864518794152,0.6611111111111111,0.03333333333333333,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1022,58,199,5.42713567839196,9,S4_cycle0011_B_seed2101,11,2101,B
S4,continuous,C,200,240.0,66.66666666666667,0.3,708,32,32,152.4,500ft,disabled,1080,396,684,622,622,308,1641,930,3241.3783014788974,281.5011941767885,294.6464593735701,272.6464593735701,152.15797728019146,424.8044366537622,2281.178923414467,962,0.0,0.387037037037037,0.0,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1011,69,200,5.4,10,S4_cycle0011_C_seed2102,11,2102,C
S4,continuous,D,200,240.0,66.66666666666667,0.3,767,32,32,152.4,500ft,disabled,1080,604,476,42,10,365,1150,375,2916.0766162733953,308.07804543915853,295.2286492744112,270.06198260774454,181.411521416173,451.473504023918,1719.3338427832314,983,0.017202054153558407,0.7305555555555555,0.03611111111111111,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1015,65,200,5.4,10,S4_cycle0011_D_seed2103,11,2103,D
S4,continuous,A,200,240.0,66.66666666666667,0.3,729,32,32,152.4,500ft,disabled,1080,172,908,880,880,1306,9260,2186,3056.8906013801297,287.99738410127173,251.77390476676675,251.77390476676675,195.78256419417795,447.5564689609457,1663.8137586487428,966,0.0,0.0,0.0,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1007,73,200,5.4,10,S4_cycle0012_A_seed2200,12,2200,A
S4,continuous,B,200,240.0,66.66666666666667,0.3,760,32,32,152.4,500ft,disabled,1080,332,748,38,0,926,3784,926,2843.458279198045,286.9487375169932,247.98348916633415,247.98348916633415,180.93284153938714,428.91633070572055,1505.7583588050547,975,0.042992141699052674,0.625,0.03796296296296296,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1024,56,200,5.4,10,S4_cycle0012_B_seed2201,12,2201,B
S4,continuous,C,200,240.0,66.66666666666667,0.3,748,32,32,152.4,500ft,disabled,1080,462,618,697,697,209,560,906,2999.2242076741095,274.52236220412647,267.0586370227879,250.72530368945456,154.84767011708104,405.5729738065353,1577.3651220432657,966,0.0,0.40370370370370373,0.0,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1019,61,200,5.4,10,S4_cycle0012_C_seed2202,12,2202,C
S4,continuous,D,200,240.0,66.66666666666667,0.3,741,32,32,152.4,500ft,disabled,1080,681,399,48,10,280,831,290,3289.0490707549197,294.7089082277384,303.2507759131656,284.6952203576101,167.27020508649505,451.9654254441049,1871.0244635530344,971,0.02500642978202639,0.7509259259259259,0.04351851851851852,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1007,73,200,5.4,10,S4_cycle0012_D_seed2203,12,2203,D
S4,continuous,A,200,240.0,66.66666666666667,0.3,745,32,32,152.4,500ft,disabled,1080,98,982,1340,1340,1374,11132,2714,2906.2863398314526,314.0737312428874,248.7784216784249,248.7784216784249,220.6491780459734,469.42759972439933,1915.7422661266874,981,0.0,0.0,0.0,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1028,52,200,5.4,10,S4_cycle0013_A_seed2300,13,2300,A
S4,continuous,B,200,240.0,66.66666666666667,0.3,762,32,32,152.4,500ft,disabled,1080,311,769,38,0,1169,6438,1169,3036.5955978347984,331.45502722302973,257.9217455687102,257.9217455687102,221.15741926700727,479.0791648357169,1657.1462349914527,973,0.020619516894114905,0.6222222222222222,0.03148148148148148,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1019,61,199,5.42713567839196,11,S4_cycle0013_B_seed2301,13,2301,B
S4,continuous,C,200,240.0,66.66666666666667,0.3,713,32,32,152.4,500ft,disabled,1080,455,625,508,508,275,567,783,2993.644033710931,282.3674633449926,273.90660125761144,256.2399345909448,163.41171036672566,419.6516449576703,1455.601351606394,962,0.0,0.4148148148148148,0.0,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1014,66,200,5.4,10,S4_cycle0013_C_seed2302,13,2302,C
S4,continuous,D,200,240.0,66.66666666666667,0.3,802,32,32,152.4,500ft,disabled,1080,587,493,15,5,376,1567,381,2783.3515561266913,321.714639929949,318.1732533874612,292.0621422763498,189.57118511274527,481.63332738909503,1841.8950955696928,967,0.006000732981692425,0.7157407407407408,0.013888888888888888,S4,"5000m 광역 UAM 도시, 2시간 누적 운항",5000,5000,100,20,200,10800,10,1080,1000,80,200,5.4,9,S4_cycle0013_D_seed2303,13,2303,D
